2022-09-29 14:50:40.046 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.dechuan.YgWeighbridgeApplicationTests], using SpringBootContextLoader
2022-09-29 14:50:40.053 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-09-29 14:50:40.054 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: YgWeighbridgeApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-09-29 14:50:40.267 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.dechuan.YgWeighbridgeApplication for test class com.example.dechuan.YgWeighbridgeApplicationTests
2022-09-29 14:50:40.387 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-09-29 14:50:40.412 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6c4980d3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@327bcebd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@19c65cdc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@74bf1791, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@54504ecd, org.springframework.test.context.support.DirtiesContextTestExecutionListener@38b27cdc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1339e7aa, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1fb669c3, org.springframework.test.context.event.EventPublishingTestExecutionListener@49c66ade, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6239aba6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3e6104fc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@12359a82, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68df9280, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@479460a6, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7164ca4c]
2022-09-29 14:50:40.947 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Starting YgWeighbridgeApplicationTests using Java 1.8.0_281 on EdenX with PID 16476 (started by EdenX in D:\Work\idea\yg-weight)
2022-09-29 14:50:40.948 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - The following profiles are active: pro
2022-09-29 14:50:46.268 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-29 14:50:48.893 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Started YgWeighbridgeApplicationTests in 8.416 seconds (JVM running for 10.134)
2022-09-29 14:54:01.944 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.dechuan.YgWeighbridgeApplicationTests], using SpringBootContextLoader
2022-09-29 14:54:01.956 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-09-29 14:54:01.957 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: YgWeighbridgeApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-09-29 14:54:02.338 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.dechuan.YgWeighbridgeApplication for test class com.example.dechuan.YgWeighbridgeApplicationTests
2022-09-29 14:54:02.541 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-09-29 14:54:02.643 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6c4980d3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@327bcebd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@19c65cdc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@74bf1791, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@54504ecd, org.springframework.test.context.support.DirtiesContextTestExecutionListener@38b27cdc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1339e7aa, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1fb669c3, org.springframework.test.context.event.EventPublishingTestExecutionListener@49c66ade, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6239aba6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3e6104fc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@12359a82, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68df9280, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@479460a6, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7164ca4c]
2022-09-29 14:54:03.441 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Starting YgWeighbridgeApplicationTests using Java 1.8.0_281 on EdenX with PID 16616 (started by EdenX in D:\Work\idea\yg-weight)
2022-09-29 14:54:03.443 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - The following profiles are active: pro
2022-09-29 14:54:08.118 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-29 14:54:09.613 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Started YgWeighbridgeApplicationTests in 6.877 seconds (JVM running for 9.364)
2022-09-29 14:55:48.405 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.dechuan.YgWeighbridgeApplicationTests], using SpringBootContextLoader
2022-09-29 14:55:48.413 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-09-29 14:55:48.414 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.dechuan.YgWeighbridgeApplicationTests]: YgWeighbridgeApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-09-29 14:55:48.660 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.dechuan.YgWeighbridgeApplication for test class com.example.dechuan.YgWeighbridgeApplicationTests
2022-09-29 14:55:48.834 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-09-29 14:55:48.892 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6c4980d3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@327bcebd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@19c65cdc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@74bf1791, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@54504ecd, org.springframework.test.context.support.DirtiesContextTestExecutionListener@38b27cdc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1339e7aa, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1fb669c3, org.springframework.test.context.event.EventPublishingTestExecutionListener@49c66ade, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6239aba6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3e6104fc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@12359a82, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68df9280, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@479460a6, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7164ca4c]
2022-09-29 14:55:49.793 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Starting YgWeighbridgeApplicationTests using Java 1.8.0_281 on EdenX with PID 18800 (started by EdenX in D:\Work\idea\yg-weight)
2022-09-29 14:55:49.794 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - The following profiles are active: pro
